x1,x2,x3,f(x1,x2,x3)
6783082,9894199,0.8,6985.61,,
9461479,3897292,0.59,6979.14,,
5455278,2786493,0.38,6962,,
3466952,3707341,0.35,6961.16,,
2270858,8934447,0.44,6944.46,,
4909834,1561758,0.27,6944.29,,
8962615,8075787,0.83,6943.14,,
3371004,9886660,0.57,6930.76,,
5630125,3370891,0.43,6916.56,,
9589289,6490991,0.77,6916.56,,
8333667,9689857,0.88,6902.11,,
7991762,1664050,0.36,6884.99,,
5717222,1840182,0.32,6883.55,,
4053064,6708531,0.51,6880.58,,
2007110,5585494,0.33,6876.71,,
5987124,8198360,0.69,6869.8,,
1205705,2450912,0.17,6819.64,,
1159342,3142065,0.19,6814.22,,
9436294,5901014,0.74,6806.21,,
8919178,4429501,0.62,6805.48,,
6364211,6867363,0.65,6797.95,,
7492738,2606494,0.44,6785.61,,
6892791,7060518,0.69,6766.01,,
7084838,3930707,0.52,6743.75,,
4806550,7083382,0.58,6739.1,,
4544716,636568,0.17,6732.59,,
8538864,1804990,0.39,6728.57,,
3735486,4884583,0.43,6723.57,,
183204,8131396,0.12,6697.94,,
7408274,2410591,0.42,6673.09,,
8667260,8021201,0.84,6644.69,,
3628447,5631116,0.45,6638.17,,
4214489,8260503,0.59,6624.88,,
1094205,4497016,0.22,6624.56,,
8640988,9142875,0.89,6597.76,,
8774385,5498145,0.7,6592.75,,
7528228,1814913,0.37,6591.33,,
2532028,7833228,0.45,6589.21,,
3737987,4394805,0.41,6542.97,,
6698079,8968850,0.78,6508.63,,
5782567,1353487,0.28,6505.92,,
2474138,2772411,0.27,6496.91,,
3635342,9715261,0.6,6493.83,,
5828697,3845575,0.48,6477.94,,
3167308,4235585,0.37,6475.87,,
9799946,2728549,0.53,6463.52,,
6538392,5898702,0.63,6451.44,,
7721211,6961508,0.75,6434.76,,
8493503,7007930,0.79,6378.95,,
6169546,6029325,0.62,6378.67,,
9643077,841345,0.29,6359.28,,
6230397,9900036,0.8,6358.24,,
9426596,9829849,0.99,6336.29,,
6497158,4020953,0.52,6331.33,,
2485175,7918269,0.46,6323.76,,
4883129,3247254,0.41,6322.64,,
8111429,3948081,0.58,6318.06,,
6775379,6438139,0.68,6311.78,,
5074082,4799737,0.51,6302.89,,
7469981,6487061,0.72,6260.58,,
2369835,9709498,0.5,6194.54,,
3559683,8625753,0.58,6142.99,,
2476334,6203870,0.41,6138.69,,
8151756,7556197,0.82,6133.59,,
850324,7476822,0.26,6115.11,,
2068793,5068633,0.34,6112.58,,
9943485,9796264,1.03,6092.15,,
7513789,5889418,0.7,6091.41,,
107876,8035301,0.1,6090.42,,
1430081,8953270,0.38,6074.99,,
7489039,5972391,0.7,6073.63,,
5848161,2276331,0.38,6068.35,,
8490738,747106,0.26,6057.97,,
3476454,6283930,0.49,6050.84,,
5703897,9846257,0.79,6043,,
3423955,9589211,0.6,6031.36,,
9718289,1712463,0.43,6021.74,,
8632870,9728654,0.97,6015.42,,
4709447,6495915,0.58,5990.47,,
8601180,5159992,0.7,5986.89,,
1908109,3568363,0.28,5964.29,,
5606627,3120822,0.44,5954.71,,
6304743,4255845,0.55,5939.35,,
2961028,3625118,0.35,5931.28,,
2674363,801133,0.16,5914.1,,
5498772,7907786,0.7,5903.52,,
5791504,3343202,0.47,5897.55,,
8933849,9608515,0.99,5876.96,,
5341599,3067316,0.43,5875.67,,
8725721,5568168,0.74,5867.76,,
8918838,7892845,0.9,5847.92,,
5729894,6913485,0.67,5841,,
8960179,6124182,0.79,5838.91,,
5295603,4393832,0.52,5835.84,,
724024,7727153,0.25,5833.97,,
6260964,1382634,0.32,5800.92,,
8767267,7462483,0.87,5776.91,,
5865617,4625938,0.56,5766.66,,
9336512,4456623,0.69,5760.73,,
7448056,5057370,0.66,5742.41,,
9231602,2323312,0.5,5741.98,,
8001230,3726516,0.59,5735.37,,
9484133,9773895,1.04,5733.87,,
5978070,6327414,0.66,5713.03,,
8764726,3400004,0.59,5708.55,,
7768334,3870577,0.59,5706.61,,
6309536,5333257,0.63,5703.83,,
5314552,5604895,0.59,5691,,
3506795,5625801,0.48,5680.86,,
4112546,7698911,0.61,5676.05,,
9504289,1403734,0.4,5671.13,,
1222498,2456962,0.19,5665.88,,
7173206,7314764,0.79,5651.4,,
5250875,6924900,0.66,5648.55,,
8949541,4768653,0.71,5648.14,,
8444621,6910079,0.83,5643.4,,
5551161,2628100,0.42,5623.12,,
9171055,2477511,0.52,5612.87,,
6836621,5325854,0.66,5604.89,,
7212290,6595809,0.75,5603.17,,
8569246,8076200,0.91,5598.09,,
9284372,9037790,1,5598.06,,
8128888,6820565,0.81,5587.53,,
8574980,9956044,1.01,5585.67,,
6820504,5303447,0.66,5583.39,,
9482674,9112433,1.02,5573.04,,
6754209,7137353,0.76,5567.43,,
3989999,7558454,0.6,5565.36,,
4296546,6632722,0.58,5560.33,,
3332497,9382488,0.61,5536.94,,
3451133,1150525,0.22,5527.54,,
8198063,8028610,0.89,5505.89,,
5294133,2788423,0.42,5500.07,,
4657353,6309266,0.6,5498.05,,
9332454,8992139,1.01,5489.16,,
4026954,9597450,0.69,5480.64,,
7986051,9711845,0.97,5480.38,,
9436066,8031472,0.96,5473.69,,
6933196,5875613,0.7,5470.12,,
6379026,8411666,0.81,5466.73,,
9946643,2869400,0.59,5461.17,,
3257654,7619217,0.55,5456.64,,
7800998,9418234,0.95,5452.54,,
9426822,4320274,0.71,5444.6,,
6553365,8065340,0.8,5444.22,,
767726,1242059,0.11,5442.55,,
6679412,8293010,0.82,5435.79,,
1857921,6898176,0.4,5430.24,,
7929750,3356086,0.57,5414.37,,
7962879,1822209,0.42,5414.26,,
4191356,6439807,0.58,5385.97,,
3370582,7645060,0.57,5370.48,,
3755330,8612509,0.63,5363.21,,
9522673,2344646,0.53,5360.35,,
9654890,5883852,0.84,5359.05,,
9162340,4753041,0.74,5351.85,,
7559665,5253049,0.7,5351.78,,
3625872,6507060,0.54,5351.64,,
7348664,397244,0.19,5329.6,,
8924141,8045851,0.95,5317.88,,
2644075,5743988,0.44,5315.39,,
3793503,5100412,0.49,5306.89,,
1086019,8795584,0.35,5301.27,,
8226707,3447395,0.6,5298.16,,
4349512,5638150,0.56,5286.94,,
8486959,4372684,0.69,5267.26,,
4408904,6578144,0.61,5267.08,,
414027,3110845,0.13,5244.93,,
6792344,3908851,0.58,5244.78,,
5102236,4216464,0.52,5238,,
1657925,9826140,0.46,5229.13,,
4634249,6671079,0.63,5216.08,,
608710,7417547,0.24,5214.47,,
7334163,6811185,0.8,5214.21,,
6184024,6675027,0.73,5214.17,,
8948404,7840377,0.95,5211.99,,
8257575,8678220,0.96,5208.14,,
1231769,9640630,0.39,5202.24,,
1256564,7345095,0.34,5201.49,,
4868580,4128912,0.51,5197.93,,
7564389,6061918,0.77,5171.1,,
7500744,4878463,0.69,5160.27,,
6418929,6567601,0.74,5145.43,,
5880475,7672905,0.77,5129.33,,
6771893,7047074,0.79,5122.55,,
4219976,9296040,0.72,5117.57,,
3869665,3353103,0.41,5108.65,,
6036619,9832210,0.88,5096.55,,
5579806,5089982,0.61,5095.96,,
2179954,4667204,0.37,5085.67,,
1149009,5949998,0.3,5083.11,,
4583283,1623224,0.31,5081.07,,
9059799,350864,0.2,5075.55,,
8126370,8344640,0.94,5068.83,,
8253389,4462042,0.7,5067.62,,
2219183,2804559,0.29,5067.25,,
9679560,2801765,0.6,5059.75,,
4651446,4029962,0.5,5047.79,,
6721236,9032770,0.9,5044.01,,
2765714,9255165,0.58,5037.81,,
9030869,4379160,0.72,5037.76,,
5962002,7080244,0.75,5037.73,,
9596608,919514,0.34,5025.69,,
9221910,8220654,1,5009.72,,
863329,5305576,0.25,5003.22,,
5977862,2858210,0.48,5001.34,,
940174,8517193,0.33,5000.91,,
6240838,4617387,0.62,4997.85,,
4414315,1627852,0.31,4990.34,,
7350450,6278934,0.79,4978.63,,
8471850,1133130,0.36,4976.48,,
9601979,4851753,0.79,4973.16,,
8279557,9457353,1.03,4958.23,,
8927587,8140983,0.99,4941.24,,
6458284,5238559,0.68,4921.91,,
4257972,8886347,0.72,4915.47,,
8503603,8486975,0.99,4901.02,,
6480217,5003440,0.67,4885.1,,
3312678,3512512,0.4,4879.16,,
6815091,6830835,0.8,4876.51,,
9146863,7763772,0.99,4870.69,,
5099668,2408346,0.41,4868.79,,
6630072,1979974,0.42,4866.08,,
8515978,8937483,1.02,4863.62,,
4844175,5143581,0.58,4862.8,,
7068364,8631243,0.92,4854.12,,
901620,9842143,0.35,4854.11,,
3671608,9076926,0.68,4837.36,,
4220295,5104510,0.55,4836.78,,
278610,6105114,0.15,4828.99,,
2774983,6760331,0.51,4826.61,,
4938785,9846179,0.82,4825.04,,
3830352,9091996,0.69,4818.96,,
2330468,8249934,0.52,4818.51,,
4917715,8323656,0.75,4815.63,,
5009095,3030999,0.46,4808.74,,
6714347,7705638,0.85,4795.46,,
2650807,9483647,0.59,4792.78,,
4371029,8416184,0.72,4787.7,,
955722,5369879,0.27,4771.49,,
8973342,2947066,0.61,4768.48,,
850576,8834500,0.32,4760,,
6600810,3382701,0.56,4753.65,,
4596478,9880370,0.8,4747.72,,
9629808,9375926,1.13,4741.09,,
9462899,3837937,0.72,4740.05,,
1115355,5574398,0.3,4728.7,,
5249017,9521075,0.84,4702.71,,
5102599,3047632,0.47,4692.79,,
6436468,6412732,0.77,4688.01,,
1882173,9556016,0.51,4676.49,,
4515778,5142543,0.58,4672.53,,
8088467,9414114,1.04,4666.75,,
8218085,7077339,0.91,4662.32,,
9009150,7568656,0.99,4658.99,,
3028336,9907693,0.66,4643.48,,
8462416,4604564,0.75,4635.66,,
8120170,2862410,0.58,4634.94,,
7519588,3121650,0.58,4630.01,,
3899431,2974468,0.41,4629.89,,
6874330,4985227,0.7,4629.35,,
7985410,6988895,0.9,4618.83,,
727650,8965739,0.31,4613.66,,
5354284,3501929,0.52,4613.58,,
2610949,640275,0.16,4613.15,,
8065917,6051724,0.84,4590.66,,
7102649,2360067,0.49,4587.65,,
1246073,4190644,0.28,4581.95,,
7033802,4312229,0.67,4570.49,,
9352677,6252285,0.92,4566.61,,
6440244,6427645,0.78,4555.32,,
9886806,4466656,0.8,4551.47,,
1991335,6975413,0.45,4550.3,,
6590172,2750853,0.52,4549.2,,
9376233,4195811,0.76,4549.16,,
8802533,5984009,0.88,4541.28,,
3036770,2390358,0.33,4510.47,,
5413291,9183524,0.86,4509.7,,
6818318,8166302,0.91,4494.42,,
6086299,6861380,0.79,4491.96,,
1267525,1718310,0.18,4480.38,,
9003685,4898121,0.81,4470.45,,
9935927,6608165,0.99,4467.56,,
9665165,4128057,0.77,4460.47,,
6744844,7428810,0.87,4454.84,,
7350175,9888810,1.04,4445.41,,
1514020,1472428,0.18,4438.66,,
3705208,7855504,0.66,4437.36,,
6017091,6905346,0.79,4408.16,,
7767566,1496498,0.42,4399.59,,
6064657,6786968,0.79,4380.71,,
5092792,6892714,0.73,4371.04,,
2680253,2533570,0.32,4370.2,,
9412873,8838591,1.13,4359.75,,
3528149,9145043,0.7,4358.09,,
3827481,9122213,0.73,4356.86,,
9892695,7313946,1.05,4348.36,,
7477883,5550609,0.8,4332.09,,
4022546,9085130,0.75,4311.49,,
5479890,4520098,0.62,4309.09,,
9903728,9376575,1.2,4304.51,,
5051973,5805061,0.67,4302.04,,
3723272,601820,0.19,4301.21,,
6618385,7432068,0.87,4301.06,,
3411618,2972677,0.4,4300.71,,
8092952,7755888,0.99,4300.07,,
8736059,3559751,0.69,4299.38,,
1146737,2935805,0.23,4294.96,,
153472,8902362,0.15,4290.68,,
7073255,9745537,1.04,4288.47,,
7027143,1862171,0.45,4288.33,,
6795643,9793999,1.02,4278.65,,
7307543,6157920,0.84,4272.46,,
9066223,3532034,0.71,4257.73,,
3922865,6490040,0.63,4246.08,,
8999640,1175847,0.41,4240.92,,
2543823,8119079,0.57,4237.91,,
8326230,9912821,1.14,4233.16,,
9752823,7357552,1.06,4226.54,,
3485138,6750210,0.61,4225.35,,
3139791,8908112,0.66,4222.38,,
3674841,7824495,0.67,4214.85,,
7877467,8114848,1.01,4186.83,,
8464537,9804111,1.15,4175.01,,
8788263,7535510,1.03,4169.06,,
7402575,2605349,0.56,4157.32,,
8359844,7029023,0.97,4156.09,,
8262677,5723125,0.87,4155.78,,
4222637,2209037,0.39,4153.64,,
6796961,9223066,1,4151.53,,
8089746,7572930,0.99,4142.01,,
4009170,5834089,0.61,4138.87,,
4475953,8639531,0.79,4128.01,,
9410083,1651727,0.5,4110.4,,
5526462,9269034,0.91,4110.32,,
9550734,4763617,0.86,4104.19,,
9692728,3076918,0.7,4104,,
5029093,9312097,0.87,4101.87,,
8859367,2273764,0.57,4091.36,,
8889369,9005905,1.14,4077.06,,
3869552,5996115,0.62,4075.13,,
6019268,1193496,0.34,4060.46,,
9960649,7536093,1.11,4055.85,,
9883003,1326903,0.47,4036.66,,
7417896,3714970,0.68,4034.34,,
9596708,8649787,1.17,4031.64,,
7252254,4200018,0.71,4022.91,,
9627390,4936869,0.89,4009.96,,
6121020,8041423,0.91,4000.62,,
4115854,6104034,0.65,3995.43,,
6136031,1847924,0.44,3988.11,,
8597145,2657154,0.62,3976.74,,
9252291,5886397,0.96,3974.97,,
8307155,8314631,1.08,3966.16,,
6157921,9377082,0.99,3949.04,,
6328001,9711295,1.02,3948.88,,
1388452,1921136,0.21,3948.29,,
3666735,8556744,0.73,3935.21,,
6572496,6850476,0.87,3924.57,,
9111300,6598772,1.01,3916.56,,
2989340,6033503,0.55,3908.31,,
7649476,8535042,1.06,3906.18,,
4901427,3902875,0.57,3898.6,,
9925532,7987113,1.17,3864.33,,
7952047,5052259,0.83,3864.29,,
4322629,941921,0.27,3859.38,,
8137396,1804963,0.5,3855.6,,
5957645,4540462,0.68,3852.04,,
9809606,8283137,1.19,3849.12,,
9780424,5823531,0.99,3848.37,,
2995787,4063038,0.46,3846.09,,
950347,6218101,0.32,3840.45,,
7969504,6132262,0.92,3831.5,,
5020363,3150569,0.52,3830.79,,
7393066,7999110,1.02,3830.17,,
6469400,9476290,1.03,3819.27,,
5580772,6032169,0.77,3818.2,,
506135,4643487,0.2,3808.06,,
1817787,5620192,0.42,3793.34,,
3689009,1496179,0.31,3790.52,,
6087220,5239901,0.75,3788.44,,
8373328,9226818,1.17,3787.93,,
9793313,6380408,1.05,3787.38,,
7576210,7050048,0.97,3786.06,,
9177776,8753271,1.19,3784.68,,
3378497,4228183,0.5,3766.67,,
8875487,8340653,1.15,3766.19,,
4747529,7481018,0.79,3765.38,,
6075990,8249115,0.94,3758.39,,
7221280,1888316,0.49,3739.93,,
8355422,6288902,0.97,3737.16,,
5579254,4202893,0.65,3733.33,,
1267734,7799739,0.42,3729.18,,
7483141,8770454,1.08,3728.88,,
7170144,9843253,1.12,3727.4,,
9543086,8797000,1.23,3721.32,,
7472425,4969199,0.82,3719.95,,
6533930,9112479,1.04,3708.39,,
6846026,9015054,1.05,3707.84,,
1584127,3193765,0.3,3704.38,,
6862102,2659846,0.57,3702.77,,
5228494,4500292,0.65,3695.42,,
3965433,6301674,0.67,3692.67,,
2168302,4610657,0.43,3688.85,,
8287538,4254565,0.8,3687.89,,
3111915,4882555,0.52,3684.25,,
9541398,7678387,1.15,3683.22,,
6359974,4953313,0.76,3674.84,,
2409282,6575743,0.54,3661.41,,
3004701,7661366,0.65,3658.54,,
3857369,7755964,0.74,3657.76,,
9167860,5137570,0.93,3655.16,,
6071961,4669108,0.72,3648.93,,
8865216,4549890,0.86,3648.19,,
8776618,7904582,1.13,3647.57,,
8763858,6170287,1,3636.43,,
9393351,3309782,0.76,3634.78,,
7740287,7042089,1,3634.25,,
7084628,5622204,0.86,3626.23,,
3537069,8437177,0.74,3610.75,,
3363579,7977842,0.7,3610.67,,
8534388,5095363,0.9,3609.98,,
4669015,8121703,0.84,3608.65,,
9614076,6008031,1.03,3605.31,,
9770388,6675335,1.1,3602.37,,
3246654,4107757,0.5,3598.38,,
5363117,3875163,0.62,3587.31,,
5990417,9097297,1.01,3583.8,,
2076631,2580921,0.32,3582.8,,
7516132,7100252,1,3572.49,,
9852639,9676190,1.34,3560.17,,
2894719,9610398,0.72,3554.59,,
5513205,4933018,0.71,3551.7,,
9427796,6452766,1.07,3550.82,,
9820656,675071,0.35,3550.57,,
3267599,6247012,0.62,3549.62,,
6498912,9284842,1.07,3545.28,,
588021,9690072,0.33,3536.04,,
2011216,9445561,0.6,3531.13,,
7376343,2796035,0.62,3525.42,,
3931158,4478476,0.58,3525.11,,
5827720,5297670,0.77,3517.31,,
7122296,9852668,1.15,3516.8,,
4662651,7785392,0.83,3516.47,,
4693353,7519548,0.82,3513.38,,
1767138,3993506,0.37,3507.94,,
5808946,6786458,0.87,3504.78,,
3563244,6211391,0.65,3501.53,,
6260767,8594105,1.01,3500.51,,
8279901,8962123,1.19,3498.78,,
1077365,5145438,0.33,3497.98,,
2441000,9563765,0.67,3497.84,,
5105926,5574943,0.74,3486.87,,
6885306,8417513,1.05,3481.93,,
9259323,8922769,1.26,3480.6,,
9931057,2395651,0.68,3479.48,,
3320927,5722433,0.6,3476.56,,
2699874,5616227,0.54,3461.71,,
9524305,5257770,0.99,3437.82,,
4911808,6920617,0.81,3434.73,,
4390761,9627482,0.91,3431.69,,
6167954,6697283,0.9,3413.34,,
1163779,4961516,0.34,3412.61,,
3294804,6868556,0.67,3392.79,,
7134128,6161082,0.93,3385.99,,
737235,1023151,0.12,3375.39,,
8897175,8643197,1.23,3373.97,,
9949421,5343613,1.03,3370.69,,
5199444,5286157,0.74,3370.56,,
5309461,5491045,0.76,3370.14,,
9767740,9546371,1.36,3362.77,,
5429081,6747751,0.85,3360.48,,
5937987,2235068,0.51,3358.66,,
7568772,9451458,1.19,3356.78,,
4468932,5545833,0.7,3355.95,,
7026890,9149546,1.13,3343.87,,
8779629,2919809,0.72,3339.92,,
1877217,9515029,0.6,3339.68,,
3721640,8856202,0.81,3330.79,,
6085488,9681933,1.09,3319.88,,
7710734,3890639,0.78,3319.45,,
2060767,9742575,0.64,3317.3,,
4931372,5733780,0.75,3314.99,,
6784301,9115082,1.12,3310.43,,
8900293,9441109,1.3,3306.3,,
9959890,5102405,1.01,3306.26,,
9808889,5957741,1.09,3301.49,,
3371547,3814682,0.51,3298.74,,
4055474,5760927,0.69,3293.68,,
6787718,8511763,1.08,3291.25,,
3230376,7963672,0.72,3286.66,,
5233964,5566141,0.77,3279.22,,
5358801,2329166,0.5,3278.52,,
3213530,8610636,0.75,3275.19,,
9083386,6762434,1.12,3270.39,,
3147887,6386811,0.64,3262.32,,
5644864,5627390,0.81,3257.14,,
9900965,8812074,1.34,3251.01,,
3633594,7553727,0.75,3250.25,,
4223504,3627979,0.56,3239.19,,
1487508,7802743,0.49,3237.47,,
2758087,9942082,0.75,3235.07,,
1380127,1143881,0.18,3234.3,,
3617695,2708233,0.45,3222.12,,
9697858,5447631,1.05,3221.59,,
9124663,9998222,1.38,3213.39,,
6476059,7938960,1.03,3207.13,,
1360954,2902382,0.29,3196.62,,
7463098,3193670,0.71,3187.22,,
2781017,8862312,0.72,3186.96,,
4446303,6163210,0.76,3186.36,,
5167895,2194573,0.49,3183.39,,
7476064,838278,0.36,3172.77,,
3980327,6168298,0.72,3171.19,,
6713701,8723436,1.11,3153.54,,
8442571,9018820,1.27,3142.41,,
8017335,7887358,1.16,3142.21,,
9930123,4426978,0.97,3136.61,,
8551886,3838703,0.84,3129.59,,
4109215,8265711,0.85,3123.09,,
7907614,5552275,0.97,3120.93,,
9632190,8831080,1.35,3120.03,,
5836602,6131244,0.88,3117.41,,
8546631,8036015,1.21,3112.45,,
3481134,8644003,0.8,3111.53,,
2049067,6521681,0.54,3110.85,,
4768704,8799259,0.95,3105.78,,
4778077,9898687,1.01,3101.87,,
4602492,5867074,0.76,3099.05,,
3227704,4324900,0.55,3096.26,,
4068175,6039310,0.73,3095.59,,
6925292,3785474,0.75,3084.91,,
153251,6719222,0.15,3083.43,,
1460220,3053353,0.31,3082.84,,
8800545,7980780,1.23,3080.1,,
9250646,7643813,1.24,3074.69,,
7986936,7444035,1.14,3068.3,,
1345213,3933388,0.34,3066.19,,
8858380,5806276,1.06,3056.73,,
6643171,7052681,1.01,3055.32,,
3279894,5263759,0.62,3041.11,,
7834845,9272101,1.26,3040.86,,
7507669,4131506,0.83,3037.71,,
6732723,3844861,0.75,3035.58,,
1670245,7087473,0.51,3031.7,,
8756728,3210596,0.79,3031.57,,
4734909,7655103,0.89,3027.45,,
5649113,5888814,0.86,3026.57,,
8362678,4852992,0.95,3025.03,,
8289195,3642614,0.82,3024.54,,
1585636,4189212,0.38,3021.41,,
9192875,1198884,0.49,3018.65,,
6648342,1864718,0.52,3013.39,,
9536126,4607932,0.99,3013.11,,
9853781,4882762,1.03,3010.53,,
7009123,5934702,0.96,3008.16,,
2627001,9038650,0.73,3006.18,,
9141731,7531784,1.24,3005.65,,
4010121,5837812,0.72,3005.01,,
6752988,7373742,1.05,3003.19,,
9423811,9536670,1.41,3001.96,,
2926571,7091280,0.68,3000.85,,
5775136,6593233,0.92,2995.18,,
3043202,9181987,0.79,2990.81,,
5512831,4166419,0.72,2989.9,,
3699192,6490698,0.73,2981.42,,
4565467,5083163,0.72,2980.64,,
8799824,9862973,1.39,2977.33,,
1319841,8571819,0.5,2970.02,,
8539362,5115358,0.99,2965.61,,
4402010,7371976,0.85,2964.43,,
2670592,7171363,0.66,2962.82,,
5305727,5293144,0.8,2961.59,,
3170306,4682024,0.58,2953.37,,
2988510,6092520,0.64,2947.67,,
8395422,528300,0.32,2937.26,,
9687414,6352512,1.18,2930.91,,
7249900,901381,0.39,2930.29,,
7254142,5472206,0.95,2920.92,,
6453597,8067594,1.09,2915.81,,
8998716,8671192,1.34,2912.11,,
3152848,5605947,0.64,2910.22,,
3575527,3008731,0.5,2893.91,,
5417668,5511510,0.83,2889.27,,
9579357,5824612,1.14,2884.37,,
9978032,2878581,0.82,2870.54,,
5677280,4636197,0.78,2870.47,,
1315534,4699390,0.38,2865.79,,
9773956,3582697,0.9,2863.77,,
4869903,5939593,0.82,2862.02,,
4771960,1386392,0.39,2861.15,,
4246226,9025255,0.95,2852.32,,
9426258,7970533,1.33,2852.18,,
1904374,7093997,0.56,2851.78,,
5553677,8489546,1.05,2851.64,,
7964414,2101404,0.63,2851.4,,
5538847,2945526,0.62,2844.05,,
6037052,4581557,0.81,2838.48,,
5508657,2278030,0.54,2837.8,,
3004916,9323196,0.81,2824.89,,
4636025,9983297,1.05,2814.19,,
5127097,3741921,0.67,2812.58,,
1626667,8291046,0.57,2803.84,,
4022026,1297380,0.35,2802.36,,
3056273,7837903,0.76,2797.41,,
1919464,9337083,0.65,2795.79,,
5550403,1991513,0.51,2795.03,,
9853714,7852185,1.36,2794.05,,
4823807,4078565,0.69,2789.44,,
3258553,6638676,0.72,2786.46,,
6217532,9962898,1.22,2785.39,,
4470178,8745308,0.97,2785,,
3240646,6965367,0.74,2782.31,,
7143519,6621674,1.07,2781.43,,
2318650,9949152,0.75,2769.14,,
1552105,6285312,0.48,2768.95,,
5694283,9897024,1.17,2767.94,,
6534734,5980435,0.97,2767.43,,
9896036,8969493,1.46,2767.09,,
8749852,7696240,1.28,2763.27,,
7260166,8942435,1.25,2760.96,,
1997949,9811886,0.69,2759.33,,
8844933,1110730,0.49,2751.27,,
4644685,2667598,0.55,2749.34,,
7422382,9856318,1.33,2745.37,,
4294061,3657489,0.62,2739.14,,
2554598,9763355,0.78,2735.18,,
7828461,4518032,0.93,2734.31,,
5342539,1378458,0.42,2730.13,,
421247,8855990,0.3,2720.93,,
4843163,8135898,0.98,2715.76,,
8595571,3697372,0.88,2709.39,,
9089594,8079808,1.35,2709.08,,
9903327,4256199,1.02,2708.41,,
9434771,7100123,1.28,2707.69,,
9779311,8165694,1.4,2706.5,,
5910211,7591577,1.05,2699.67,,
6347418,8552446,1.16,2698.96,,
5575893,7076828,0.99,2696.6,,
4130696,8532297,0.93,2694.58,,
7473483,8567296,1.26,2693.22,,
7216899,4040779,0.85,2688.39,,
4908676,9344518,1.07,2682.99,,
4486219,7462053,0.91,2679.57,,
9261729,6209738,1.2,2676.46,,
6814735,6582023,1.06,2672.9,,
2151871,6314119,0.58,2670.44,,
5198803,9647207,1.12,2669.78,,
2870635,1233317,0.3,2669.64,,
1254926,4868862,0.39,2668.46,,
9971364,5615403,1.18,2666.85,,
1256559,1683113,0.23,2665.36,,
6186921,5633923,0.93,2665.02,,
2142993,2929606,0.4,2662.81,,
6231535,8641170,1.16,2661.95,,
7671073,7611350,1.21,2657.73,,
2164588,4774746,0.51,2655.26,,
6865344,9074913,1.25,2654.36,,
7847024,9249253,1.35,2652.46,,
9053089,7604589,1.32,2645.88,,
6128061,6369202,0.99,2645.71,,
9912753,3460091,0.93,2639.88,,
823546,1792296,0.19,2637.16,,
5941820,5906763,0.94,2636.28,,
9980442,4844551,1.11,2635.87,,
7570505,9138322,1.32,2631.16,,
8121712,5066353,1.02,2630.07,,
8996972,3755021,0.93,2628.66,,
4611736,9827353,1.07,2624.14,,
8319762,6923810,1.21,2622.62,,
8595850,8338507,1.35,2620.09,,
3690369,4809968,0.67,2619.13,,
9533101,3391427,0.91,2618.88,,
8245673,9970153,1.45,2611.71,,
6226065,9377790,1.22,2601.84,,
1362721,8374001,0.54,2599.6,,
5353623,876730,0.35,2594.18,,
9341479,8408360,1.42,2588.66,,
2033322,5949446,0.56,2587.14,,
4282755,8359429,0.96,2586.9,,
2654739,7565231,0.72,2585.22,,
2135100,8986987,0.7,2585.14,,
6797527,4907267,0.93,2584.15,,
4432573,9689833,1.05,2581.71,,
1907978,6723107,0.58,2574.14,,
7843393,8212049,1.29,2574.01,,
2678252,2716919,0.43,2573.54,,
7755415,2861118,0.76,2569.78,,
3358257,7258935,0.8,2567.88,,
7541482,4907309,0.98,2567.85,,
4284504,8257916,0.96,2565.99,,
4196547,4943393,0.73,2563.47,,
9929465,8377885,1.47,2563.16,,
8354715,8711392,1.38,2562.75,,
5475087,6524688,0.97,2558.02,,
8628211,4861639,1.05,2557.81,,
3773733,7707222,0.87,2554.09,,
8205144,9312427,1.41,2549.34,,
7498938,8808298,1.32,2548.83,,
7321634,6202747,1.09,2545.45,,
9423210,1747352,0.66,2544.78,,
5624214,7874705,1.08,2541.63,,
7404118,8686359,1.3,2539.32,,
8491079,9233862,1.44,2537.32,,
7587511,4211251,0.92,2536.65,,
4541062,4788147,0.76,2532.23,,
6471739,5242636,0.95,2531.18,,
7616293,4965503,1,2525.81,,
7230302,2414999,0.68,2525.73,,
